"연도","고객번호","기업체명","원장번호","개인법인사업자구분명","보증잔액","직위재구분","상시직원수","통합통계거래상대처은행","신용평가등급"
2018-12-31,074890411,(주)웰스텍,TJD201700214,법인사업자,100000000,직접,6,국민은행,KR9
2018-12-31,022712800,성원산업,TIH201100157,개인사업자,100000000,직접,3,기타,KR5
2018-12-31,068368276,태웅공구,TQA201101222,개인사업자,18700000,직접,1,중소기업은행,KR10
2018-12-31,064274348,대륜산업,TQJ201800329,개인사업자,61200000,직접,4,중소기업은행,KR8
2018-12-31,005815591,시그마전자,TIS201700516,개인사업자,8500000,직접,8,우리은행,KR7
2018-12-31,006401108,해봉낚시(동업),TPA201400933,개인사업자,59500000,직접,10,대구은행,KR13
2018-12-31,006486453,신광정밀,TBA201200436,개인사업자,47600000,직접,2,부산은행,KR9
2018-12-31,073804217,에스플러스,TAW201600860,개인사업자,90000000,직접,0,중소기업은행,KR8
2018-12-31,066541493,한국건설기계,TNF201000726,개인사업자,20655000,직접,0,KEB하나은행,KR14
2018-12-31,071542380,화승아울렛대구점(동업),TPD201500005,개인사업자,90000000,직접,0,수협중앙회,KR6
2018-12-31,072452725,해변수산(동업),TMF201400518,개인사업자,92000000,직접,0,국민은행,KR9
2018-12-31,065823701,필디자인,TIA201300210,개인사업자,181700000,직접,2,신한은행,KR6
2018-12-31,060154925,신화섬유,TPD201100656,개인사업자,34000000,직접,3,대구은행,KR10
2018-12-31,076523605,환영(동업),TLB201800485,개인사업자,99000000,직접,1,국민은행,KR10
2018-12-31,074008546,에프에스씨코리아,TAW201700965,개인사업자,297000000,직접,7,중소기업은행,KR7
2018-12-31,073916370,건우,THN201600458,개인사업자,15000000,직접,0,우리은행,KR10
2018-12-31,070235177,(주)부농산업,TLD201500166,법인사업자,1000000000,직접,101,중소기업은행,KR14
2018-12-31,072317093,모닝마트유태체인(동업),TJB201500323,개인사업자,193500000,직접,0,국민은행,KR6
2018-12-31,046396600,(주)에스엠우드,TPN201600050,법인사업자,1000000000,직접,11,중소기업은행,KR5
2018-12-31,002949198,농업회사법인정우식품(주),TIS201600309,법인사업자,129600000,직접,154,중소기업은행,KR7
2018-12-31,071650175,탑메드(주),TAL201600069,법인사업자,38400000,직접,2,국민은행,KR6
2018-12-31,041316135,(주)대원단조,THZ201600836,법인사업자,560000000,직접,62,중소기업은행,KR9
2018-12-31,006084884,해빈건업,TJC201600049,개인사업자,600000000,직접,8,중소기업은행,KR6
2018-12-31,072140082,금강ENG,THA201400654,개인사업자,24000000,직접,0,국민은행,KR9
2018-12-31,062580982,(주)원디자인,TRA201201364,법인사업자,60000000,직접,6,농업협동조합,KR7
2018-12-31,074536762,포텍(주),TIC201700048,법인사업자,90000000,직접,0,중소기업은행,KR9
2018-12-31,076177378,서울베스트정형외과의원,TAM201800592,개인사업자,200000000,직접,0,한국씨티은행,KR10
2018-12-31,067868641,(주)경동금속,TBH201600098,법인사업자,510000000,직접,19,중소기업은행,KR5
2018-12-31,014790089,승민사,THO201801192,개인사업자,42500000,직접,1,국민은행,KR8
2018-12-31,073559821,울산제일안과,TQH201600065,개인사업자,100000000,직접,5,한국씨티은행,KR8
2018-12-31,073911469,정원테크,THO201600798,개인사업자,100000000,직접,0,중소기업은행,KR10
2018-12-31,046735591,서오무역,TIG201100275,개인사업자,32300000,직접,1,우리은행,KR7
2018-12-31,075958967,만복상사,JAC201800010,개인사업자,90000000,직접,1,국민은행,KR12
2018-12-31,076261608,삼덕사,TLC201800248,개인사업자,51000000,직접,6,국민은행,KR9
2018-12-31,028057077,(주)창성정보기술,TAI201800087,법인사업자,214200000,직접,19,중소기업은행,KR6
2018-12-31,074456693,(주)한국드론안전교육원,TBA201700076,법인사업자,90000000,직접,0,중소기업은행,KR10
2018-12-31,065796650,신한산업,TQI201400533,개인사업자,267750000,직접,2,국민은행,KR8
2018-12-31,075388760,(주)유니즈소프트,TOE201800187,법인사업자,90000000,직접,5,국민은행,KR8
2018-12-31,073427843,(주)케이에스티플랜트,TBD201700130,법인사업자,775000000,직접,8,신한은행,KR10
2018-12-31,028835273,성원건기,TRB201300076,개인사업자,6400000,직접,1,농업협동조합,KR10
2018-12-31,076290080,(기타)농업회사법인(주)이환푸드,TPE201800507,법인사업자,637500000,직접,4,신한은행,KR11
2018-12-31,072115347,(주)정운,TBI201500330,법인사업자,180000000,직접,22,부산은행,KR7
2018-12-31,075811350,(유한)담아,TOI201800136,법인사업자,270000000,직접,0,전북은행,KR7
2018-12-31,004565444,동부텍스,TPP201300363,개인사업자,212500000,직접,8,우리은행,KR10
2018-12-31,016620021,평택OA시스템(동업),THV201800648,개인사업자,30000000,직접,4,기타,KR11
2018-12-31,066745752,르노삼성자동차서비스코너경주,RPH201100018,개인사업자,25500000,직접,0,국민은행,KR10
2018-12-31,075051039,제이알코리아(JR KOREA),TBG201700729,개인사업자,100000000,직접,0,중소기업은행,KR9
2018-12-31,070901676,(유한)성광산업,TNF201500057,법인사업자,331500000,직접,13,전북은행,KR7
2018-12-31,071212584,드림,TNF201300709,개인사업자,30600000,직접,0,KEB하나은행,KR10
2018-12-31,018322576,화랑포충전소,THI200900978,개인사업자,81600000,직접,3,국민은행,KR9
2018-12-31,063283084,부천정보통신,THL201301466,개인사업자,19800000,직접,0,신한은행,KR10
2018-12-31,067102624,보성전력,TPI201000917,개인사업자,29600000,직접,0,농업협동조합,KR10
2018-12-31,074462690,명성섬유,TPA201700112,개인사업자,100000000,직접,5,농업협동조합,KR8
2018-12-31,062512044,삼화페인트(진천도장사),RLA200800129,개인사업자,38400000,직접,0,농업협동조합,KR13
2018-12-31,032452354,(주)레이테크놀러지,THG201500141,법인사업자,68850000,직접,4,중소기업은행,KR10
2018-12-31,074242234,(주)조은카드포스,THT201800679,법인사업자,63000000,직접,10,신한은행,KR8
2018-12-31,044228822,손영직세무회계사무소,THT201101010,개인사업자,35700000,직접,5,농업협동조합,KR6
2018-12-31,074369861,예당민물나라,TMJ201600615,개인사업자,35200000,직접,0,중소기업은행,KR7
2018-12-31,071147714,대흥로지스,TQD201300535,개인사업자,26100000,직접,0,농업협동조합,KR14
2018-12-31,060228233,(주)광덕수산,THI201600644,법인사업자,33600000,직접,2,수협중앙회,KR11
2018-12-31,068586511,홍주청과,RMB201100509,개인사업자,105400000,직접,0,국민은행,KR9
2018-12-31,071681364,eNom(동업),TIZ201400052,개인사업자,81000000,직접,0,국민은행,KR12
2018-12-31,017261162,(주)프로차일드,TAT201401426,법인사업자,149600000,직접,31,중소기업은행,KR10
2018-12-31,074741447,팬텀(FANTOM)충주연수,TLB201700157,개인사업자,81000000,직접,1,국민은행,KR12
2018-12-31,073231592,(주)성일테크,THL201601486,법인사업자,243000000,직접,43,중소기업은행,KR9
2018-12-31,075253471,(주)유엔에스글로벌,TAO201700247,법인사업자,200000000,직접,2,신한은행,KR13
2018-12-31,074690475,존에그(주),TQI201800050,법인사업자,270000000,직접,10,신한은행,KR10
2018-12-31,069456967,(주)삼현이엔에스,TOA201700237,법인사업자,425000000,직접,9,중소기업은행,KR7
2018-12-31,074733390,금영수산회게장터,TJD201700143,개인사업자,34400000,직접,0,신한은행,KR14
2018-12-31,060189987,(주)풍하상사,QAC201300835,법인사업자,85000000,직접,9,신한은행,KR4
2018-12-31,075052151,(주)이오엠,THY201700688,법인사업자,17000000,직접,8,중소기업은행,KR7
2018-12-31,061641864,거진통신,TBH200700801,개인사업자,50400000,직접,14,우리은행,KR10
2018-12-31,046246051,차령중기,TND200400563,개인사업자,9600000,직접,0,농업협동조합,KR13
2018-12-31,036973910,경동식품,RJE200900294,개인사업자,52700000,직접,0,농업협동조합,KR7
2018-12-31,061338834,온유(ONYU),TPA201100692,개인사업자,42500000,직접,3,신한은행,KR9
2018-12-31,074388211,우정모터스,TBF201601310,개인사업자,180000000,직접,2,농업협동조합,KR5
2018-12-31,073691307,(주)드림,TLE201700037,법인사업자,270000000,직접,66,중소기업은행,KR14
2018-12-31,069281569,(주)다비드테크,TCD201200157,법인사업자,29600000,직접,2,농업협동조합,KR7
2018-12-31,076482720,(주)아이지아이코리아,TAT201800396,법인사업자,200000000,직접,0,KEB하나은행,KR7
2018-12-31,066751490,해진트레이딩,TBA201001084,개인사업자,33660000,직접,0,부산은행,KR10
2018-12-31,074187506,(주)제주한라타일,TRB201800200,법인사업자,190000000,직접,15,농업협동조합,KR8
2018-12-31,065482155,(주)여행매니저,TQK201500453,법인사업자,27000000,직접,1,경남은행,KR10
2018-12-31,066784027,덕창종합물류,TQL201700556,개인사업자,31166672,직접,1,국민은행,KR10
2018-12-31,068141037,대원하우징,TBI201400639,개인사업자,200000000,직접,5,기타,KR8
2018-12-31,061712492,씨유제주이도점,TRA201500066,개인사업자,24310000,직접,2,한국씨티은행,KR12
2018-12-31,067377006,진서건설기계(유한),TND201800360,법인사업자,85000000,직접,1,농업협동조합,KR9
2018-12-31,074066025,21세기라파병원,TBG201701003,개인사업자,500000000,직접,62,KEB하나은행,KR7
2018-12-31,070065075,칼라테크,TAL201801425,개인사업자,39600000,직접,0,우리은행,KR8
2018-12-31,072889592,(주)함사랑,THK201700309,법인사업자,225000000,직접,13,중소기업은행,KR9
2018-12-31,069448438,(주)모네에스앤씨,THL201500873,법인사업자,270000000,직접,7,중소기업은행,KR9
2018-12-31,074395288,한아름농산,TAH201601684,개인사업자,81600000,위탁,0,국민은행,
2018-12-31,044976598,박진생신경정신과의원,TAN201600345,개인사업자,52800000,직접,2,한국씨티은행,KR9
2018-12-31,046474797,(주)한국신테크,THN201600372,법인사업자,800000000,직접,34,중소기업은행,KR11
2018-12-31,074266016,코스모,TIZ201600478,개인사업자,93500000,직접,1,우리은행,KR7
2018-12-31,075652182,(주)남악천년주유소,TOD201800042,법인사업자,270000000,직접,3,KEB하나은행,KR8
2018-12-31,076645486,강남한방병원,THN201800731,개인사업자,180000000,직접,17,중소기업은행,KR10
2018-12-31,000055107,(주)청우하이드로,THO201800540,법인사업자,71445000,직접,122,기타,KR2
2018-12-31,068292821,(주)대홍트레이딩,TPL201600203,법인사업자,64000000,직접,0,대구은행,KR5
2018-12-31,076450794,사진관다올,TAF201800892,개인사업자,100000000,직접,0,우리은행,KR13
2018-12-31,062413758,(주)아이원,TIB201600452,법인사업자,48000000,직접,11,기타,KR7
2018-12-31,046372831,내외물류,TBD200901106,개인사업자,12000000,직접,1,부산은행,KR10
2018-12-31,075964537,해수호텔,TQK201800472,개인사업자,1000000000,직접,0,농업협동조합,KR10
2018-12-31,073817534,가경산업(동업),TPJ201600382,개인사업자,90000000,직접,0,중소기업은행,KR9
2018-12-31,076292431,(주)마이오,JHD201800015,법인사업자,40000000,직접,1,중소기업진흥공단,KR13
2018-12-31,072844809,우신기업(동업),TIK201500462,개인사업자,64000000,위탁,4,국민은행,
2018-12-31,044615590,(주)가원조경,TIA201400368,법인사업자,76000000,직접,9,신한은행,KR12
2018-12-31,070707223,평화에프엔비(평화F&B),TLC201700240,개인사업자,405000000,직접,0,중소기업은행,KR9
2018-12-31,006708539,(주)중앙유엠에스,TAD201700443,법인사업자,118800000,직접,27,KEB하나은행,KR6
2018-12-31,071527884,현대독서실,TSA201300674,개인사업자,12420000,직접,0,우리은행,KR12
2018-12-31,067357204,햇살농원,TIH201300520,개인사업자,30000000,직접,0,중소기업은행,KR13
2018-12-31,074763580,(주)현대스풀,TPH201800449,법인사업자,135000000,직접,45,KEB하나은행,KR7
2018-12-31,073906791,(주)에스엔컴,TAD201800525,법인사업자,80750000,직접,2,국민은행,KR10
2018-12-31,074531262,케이디더블유(KDW),TCE201700093,개인사업자,45000000,직접,2,KEB하나은행,KR13
2018-12-31,070231838,(주)뉴월드유통,TIF201300083,법인사업자,123250000,직접,1,중소기업은행,KR9
2018-12-31,075918800,(주)신안씨엔케이,THN201800242,법인사업자,50000000,직접,0,중소기업은행,KR8
2018-12-31,076408047,대성스텐,TIH201800381,개인사업자,34000000,직접,2,국민은행,KR8
2018-12-31,070746297,(주)강서안성유통,TAM201300408,법인사업자,36000000,직접,0,농업협동조합,KR9
2018-12-31,073710233,(주)세라로지스,THZ201600385,법인사업자,100000000,직접,0,농업협동조합,KR9
2018-12-31,075024464,농업회사법인양양송이주송천(기타),TJC201700125,법인사업자,100000000,직접,8,국민은행,KR10
2018-12-31,066318354,청룡산업개발,THW201400380,개인사업자,38250000,직접,0,농업협동조합,KR11
2018-12-31,032335293,(주)아세아,TOE201600038,법인사업자,240000000,직접,5,중소기업은행,KR7
2018-12-31,071579557,(주)에이티에스,TRA201400165,법인사업자,608160000,직접,330,제주은행,KR5
2018-12-31,037511148,건기사업(주),THV201600909,법인사업자,446400000,직접,54,우리은행,KR7
2018-12-31,076430798,(주)미래테크놀로지,QAC201801492,법인사업자,90000000,직접,4,KEB하나은행,KR11
2018-12-31,004715207,(주)서해금속산업,TOE201300921,법인사업자,192000000,직접,6,중소기업은행,KR8
2018-12-31,075257590,유원정공,TQA201700953,개인사업자,50000000,직접,2,농업협동조합,KR6
2018-12-31,070516236,(주)지오글로텍,TAH201300110,법인사업자,46800000,직접,8,중소기업은행,KR7
2018-12-31,070156557,대림메디칼,TJE201200911,개인사업자,44650000,직접,0,농업협동조합,KR14
2018-12-31,063198140,(주)에스티씨전자,THN201400201,법인사업자,184000000,직접,11,KEB하나은행,KR4
2018-12-31,074065961,성모윌병원(동업),THT201800393,개인사업자,301750000,직접,104,KEB하나은행,KR8
2018-12-31,061806515,비에프홀딩스(주),TAT200900342,법인사업자,86700000,직접,8,우리은행,KR9
2018-12-31,006829625,아트만산업,TMB201400006,개인사업자,7600000,직접,22,중소기업은행,KR9
2018-12-31,073056560,청우기업,TQK201500285,개인사업자,95000000,직접,8,국민은행,KR8
2018-12-31,047002074,(주)우들,TAU201500443,법인사업자,500000000,직접,19,중소기업은행,KR4
2018-12-31,027943522,신강하이텍,TAH201501072,개인사업자,20800000,직접,0,KEB하나은행,KR10
2018-12-31,022560531,광명전업사,TLC201800163,개인사업자,19200000,직접,3,농업협동조합,KR10
2018-12-31,069152928,믿음상사,TIH201200047,개인사업자,85000000,직접,2,우리은행,KR7
2018-12-31,023191527,보떼용봉2호점,TOE201800500,개인사업자,10000000,직접,2,기타,KR10
2018-12-31,029337084,미림종합포장,TIB201700432,개인사업자,159200000,직접,5,한국스탠다드차타드,KR9
2018-12-31,069480315,(비사)틔움복지재단,TSA201200120,법인사업자,72000000,직접,34,신한은행,KR9
2018-12-31,062031431,대륙주유소,TPO201300027,개인사업자,255000000,직접,1,KEB하나은행,KR5
2018-12-31,067769821,금진기업(주),TQK201600553,법인사업자,360000000,직접,210,중소기업은행,KR11
2018-12-31,029379945,(주)협신철강,TPI201500551,법인사업자,288000000,직접,22,중소기업은행,KR6
2018-12-31,075126388,"(주)고니브로스(GonyBros Co.,Ltd.)",TAP201701006,법인사업자,30000000,직접,0,신한은행,KR15
2018-12-31,029474251,(주)성우제네텍,THJ201300602,법인사업자,64800000,직접,26,신한은행,KR11
