연도,고객번호,기업체명,원장번호,개인법인사업자구분명,보증잔액,직위재구분
2018-12-31,080032099,(주)강호,PDX202238469,법인사업자,90000000,직접
2018-12-31,056909714,(주)하나,OPW201341547,법인사업자,145800000,직접
2018-12-31,073404686,애니,CUM201186961,개인사업자,13770000,직접
2018-12-31,089024842,투엘,QQY201357024,개인사업자,48600000,직접
2018-12-31,087196094,가리,RXP200388504,개인사업자,129600000,직접
2018-12-31,067871552,(주)에크,DIN200976266,법인사업자,184000000,직접
2018-12-31,027854163,주신,FYN201841646,법인사업자,108000000,직접
2018-12-31,037466958,우림,NIT200806911,개인사업자,16000000,직접
2018-12-31,012273673,(주)동진,ZGM201424328,법인사업자,20000000,직접
2018-12-31,018616421,상인,BNX200121038,개인사업자,180000000,직접
2018-12-31,079118688,(주)엠아,VLQ200020522,법인사업자,300000000,직접
2018-12-31,026475976,신원,RFJ200886381,개인사업자,80000000,직접
2018-12-31,078750490,케이,KEE201735926,개인사업자,35700000,직접
2018-12-31,051330207,동양,JKD200799942,개인사업자,49500000,직접
2018-12-31,010826540,문도,MUK200664054,개인사업자,90000000,직접
2018-12-31,083239338,동부,VWG201466484,개인사업자,85000000,직접
2018-12-31,074882313,(주)라온,TMF200969209,법인사업자,99000000,직접
2018-12-31,014479254,(주)대호,WOY200429035,법인사업자,187000000,직접
2018-12-31,040879972,오토,OET201748547,개인사업자,90000000,직접
2018-12-31,036746035,도경,RLC202094163,개인사업자,80000000,직접
2018-12-31,010244910,(주)정인,UBQ200179482,법인사업자,243000000,직접
2018-12-31,047698817,(주)쌍용,HBQ201728153,법인사업자,180000000,직접
2018-12-31,087502572,은성,SIS202258921,개인사업자,24300000,직접
2018-12-31,074085802,(주)초록,CZQ201649192,법인사업자,22400000,직접
2018-12-31,080700392,가온,JGF201538941,개인사업자,40500000,직접
2018-12-31,043855615,지원,QIP201198487,개인사업자,59500000,직접
2018-12-31,039829305,(주)대영,RZF200371066,법인사업자,940000000,직접
2018-12-31,051729312,더블,BEW201434041,개인사업자,95000000,직접
2018-12-31,072154010,(주)월드,KIC201972576,법인사업자,100000000,직접
2018-12-31,041295544,(주)용아,DQQ201005356,법인사업자,270000000,직접
2018-12-31,046529331,메이,FNT200549485,개인사업자,63000000,직접
2018-12-31,088406161,세원,PKV201964990,개인사업자,29600000,위탁
2018-12-31,037864988,(주)아이,MMC200282638,법인사업자,54000000,직접
2018-12-31,068950281,(주)넥스,KEF200311388,법인사업자,100000000,직접
2018-12-31,020504416,에스,LPY200907978,개인사업자,90000000,직접
2018-12-31,038855318,(주)한빛,RVD200141314,법인사업자,25000000,직접
2018-12-31,013771048,(주)에프,DKQ201023092,법인사업자,360000000,직접
2018-12-31,035546802,(주)여수,JMZ201056594,법인사업자,378000000,직접
2018-12-31,031375238,(주)스피,BBJ201867885,법인사업자,170000000,직접
2018-12-31,083747783,(주)에스,RDM201341152,법인사업자,720000000,직접
2018-12-31,078108232,마이,GKB202040480,개인사업자,32000000,직접
2018-12-31,060192452,(주)경림,USL200205442,법인사업자,102000000,직접
2018-12-31,029800667,예공,CKT200153744,개인사업자,102400000,직접
2018-12-31,083024715,(주)건강,VXL200936722,법인사업자,73100000,직접
2018-12-31,034599924,(주)대림,QZX200014966,법인사업자,135000000,직접
2018-12-31,084916882,대영,UFP200798894,법인사업자,612000000,직접
2018-12-31,084176152,우주,FIM201980711,개인사업자,85000000,직접
2018-12-31,037332410,신광,WGC202202517,개인사업자,32400000,직접
2018-12-31,013155047,연의,ZOE200991737,개인사업자,100000000,직접
2018-12-31,025876553,(주)정우,BSG201855567,법인사업자,85000000,직접
2018-12-31,032266876,대명,CGX200614909,개인사업자,30564005,직접
2018-12-31,085428103,(주)시크,RDM201797873,법인사업자,42500000,직접
2018-12-31,049966384,해성,XPV201174720,개인사업자,56000000,직접
2018-12-31,020800017,시트,REW202012977,개인사업자,10800000,직접
2018-12-31,060607621,(주)시원,GDT202054899,법인사업자,30000000,직접
2018-12-31,060201950,(주)애틱,RXN201645177,법인사업자,142500000,직접
2018-12-31,041418029,(주)더블,QWJ201649049,법인사업자,1118700000,직접
2018-12-31,051181169,(주)삼호,OYL201239598,법인사업자,173272500,직접
2018-12-31,027284385,다이,TBJ200891568,개인사업자,144000000,직접
2018-12-31,037031381,(주)보우,SWV202296399,법인사업자,297000000,직접
2018-12-31,070649666,(주)고려,KRF202260411,법인사업자,123169896,직접
2018-12-31,032698978,(주)라크,VIL201552089,법인사업자,115650000,직접
2018-12-31,018010529,사랑,LTG200228560,법인사업자,180000000,직접
2018-12-31,064409773,(주)지엠,JCI201070196,법인사업자,900000000,직접
2018-12-31,089820312,현대,WWS200658435,법인사업자,180000000,직접
2018-12-31,080537638,라온,HFZ201541515,개인사업자,38250000,직접
2018-12-31,010322133,(주)서림,PVP201932828,법인사업자,494000000,직접
2018-12-31,030737908,대륙,CID201995809,개인사업자,59500000,직접
2018-12-31,060358538,에스,ZUK201440809,개인사업자,76925000,직접
2018-12-31,056428597,민영,RRS200542253,개인사업자,54000000,직접
2018-12-31,025957411,(주)유니,NPX200550710,법인사업자,382500000,직접
2018-12-31,071158517,광일,BMV200639758,법인사업자,21427108,직접
2018-12-31,012849206,(주)아이,SEK200905702,법인사업자,180000000,직접
2018-12-31,061626524,환영,ZFR200466684,법인사업자,270000000,직접
2018-12-31,069698823,(주)네오,BQH200437348,법인사업자,225000000,직접
2018-12-31,064121164,다온,KGF200634193,개인사업자,2000000,수탁(청년재단)
2018-12-31,037410256,메트,WEQ201068037,개인사업자,218700000,직접
2018-12-31,054420733,(주)이다,CMW200292122,법인사업자,90000000,직접
2018-12-31,069542814,굿모,XSM201397274,개인사업자,360000000,직접
2018-12-31,016229282,(주)나이,ICX200591447,법인사업자,200000000,직접
2018-12-31,015265363,주경,SCM200410314,개인사업자,38000000,직접
2018-12-31,042022685,글담,UJX201923685,개인사업자,39950000,직접
2018-12-31,061415228,성신,THS200442129,법인사업자,255000000,직접
2018-12-31,018943651,(주)대경,PST202053207,법인사업자,53600000,직접
2018-12-31,074817258,중원,GOD202137304,법인사업자,15300000,직접
2018-12-31,056999524,(주)신천,VVB201318252,법인사업자,76500000,직접
2018-12-31,073331882,(유한)디에,IPM200005705,법인사업자,255000000,직접
2018-12-31,042374652,둘리,HFF201731300,개인사업자,35280000,직접
2018-12-31,024546486,대구,LBE200173720,개인사업자,6000000,직접
2018-12-31,016634229,새나,SYL200471080,개인사업자,12800000,직접
2018-12-31,037718132,(주)와이,RIV200899883,법인사업자,54000000,직접
2018-12-31,089981608,동아,YHX201249156,개인사업자,99000000,직접
2018-12-31,075609321,에이,WFY202292502,개인사업자,12400000,직접
2018-12-31,030205114,기아,JCR200073201,개인사업자,30600000,직접
2018-12-31,028357458,(주)우리,KHG201539275,법인사업자,840000000,직접
2018-12-31,013120284,(주)세니,LFE200295700,법인사업자,76500000,직접
2018-12-31,032819267,(주)일진,XBD202099840,법인사업자,300000000,직접
2018-12-31,020949387,명진,DSI201766791,개인사업자,8640000,직접
2018-12-31,062134840,대도,EZC202122908,개인사업자,84600000,직접
2018-12-31,019197186,대진,WYL201187580,개인사업자,10200000,직접
2018-12-31,078384870,삼진,JYM202088219,법인사업자,255000000,직접
2018-12-31,025327637,대성,VXC202151888,개인사업자,88416000,직접
2018-12-31,080378397,효원,XHS200154416,개인사업자,68000000,직접
2018-12-31,012563256,한국,EIF200718707,개인사업자,24480000,직접
2018-12-31,080826589,(주)부성,CPB201103755,법인사업자,260000000,직접
2018-12-31,065978659,리더,EDR200886582,법인사업자,243000000,직접
2018-12-31,070310620,라온,XLT200829264,개인사업자,90000000,직접
2018-12-31,030563143,바다,HYT201727920,개인사업자,79050000,직접
2018-12-31,078767005,태성,OHJ200475675,개인사업자,297000000,직접
2018-12-31,015284593,상민,JII200180604,법인사업자,85000000,직접
2018-12-31,041989219,선인,NPW200203442,법인사업자,28800000,직접
2018-12-31,050576136,(주)스탠,JDL200027719,법인사업자,68850000,직접
2018-12-31,049188648,크린,BQQ202101357,개인사업자,153000000,직접
2018-12-31,068238488,(주)이대,BRN201898525,법인사업자,247500000,직접
2018-12-31,016514915,(주)서인,ZGT201528612,법인사업자,495000000,직접
2018-12-31,086253079,(주)씨티,MPB202205806,법인사업자,162000000,직접
2018-12-31,061821298,(주)하이,QIM201894466,법인사업자,216000000,직접
2018-12-31,039184710,에이,GPP201569995,법인사업자,200000000,직접
2018-12-31,057614622,(주)시행,ZFR200751310,법인사업자,288000000,직접
2018-12-31,050715777,길화,WLQ201801883,법인사업자,100000000,직접
2018-12-31,011691731,(주)솔연,JBJ200784130,법인사업자,307200000,직접
2018-12-31,067411131,(주)토이,HER201414899,법인사업자,367200000,직접
2018-12-31,015307108,서진,WHV201944040,개인사업자,60000000,직접
2018-12-31,078236506,삼원,CHZ202047013,개인사업자,90000000,직접
2018-12-31,019323136,전진,XIO200960711,개인사업자,76500000,직접
2018-12-31,026675253,동일,EQY200457952,개인사업자,68000000,직접
2018-12-31,070682263,영천,FNI201680092,개인사업자,45360000,직접
2018-12-31,075809132,우일,OMX200676575,개인사업자,191250000,직접
2018-12-31,021098397,(주)대원,CMS200984875,법인사업자,195500000,직접
2018-12-31,052617367,(유한)동부,NXO200819764,법인사업자,572220000,직접
2018-12-31,082138875,(주)구해,MHJ201437446,법인사업자,199778321,직접
2018-12-31,040764462,(주)코리,RZV200965443,법인사업자,255000000,직접
2018-12-31,055349072,기아,VXO201068136,개인사업자,99000000,직접
2018-12-31,059407822,참조,GCB201809054,개인사업자,100000000,직접
2018-12-31,078214517,뉴골,QQF201713370,개인사업자,36000000,직접
2018-12-31,018287059,원미,ODQ201205904,개인사업자,37600000,직접
2018-12-31,057869174,(주)플레,KGM201129963,법인사업자,380000000,직접
2018-12-31,069110119,신창,CYN201556531,개인사업자,54400000,직접
2018-12-31,042665318,대승,OOB200587491,개인사업자,22950000,직접
2018-12-31,040482724,참진,ONQ201993168,개인사업자,199800000,직접
2018-12-31,072121096,세진,YFP201687522,개인사업자,73950000,직접
2018-12-31,020369078,(주)제주,UZO201817406,법인사업자,45000000,직접
2018-12-31,054033031,이노,LXJ200513044,개인사업자,36000000,직접
2018-12-31,061628649,성동,ZPJ201927934,개인사업자,68000000,직접
2018-12-31,070486657,광림,JBZ201276409,개인사업자,270000000,직접
2018-12-31,050089914,에스,JIR202267446,법인사업자,117000000,직접
2018-12-31,083579964,(주)디자,PRT201926727,법인사업자,40000000,직접
2018-12-31,086378427,원강,KQJ200953437,개인사업자,30000000,직접
2018-12-31,071166386,(주)아이,NZT202285879,법인사업자,151300000,직접
2018-12-31,073514764,삼성,XEN201366343,법인사업자,176000000,직접
2018-12-31,027687540,영해,GCP201821112,개인사업자,344250000,직접
2018-12-31,034239833,초원,CZI200951375,개인사업자,168750000,직접
2018-12-31,045239034,(주)카프,XOX200192268,법인사업자,195840000,직접
2018-12-31,087329536,(주)대륙,ZPX200202210,법인사업자,200000000,직접
2018-12-31,031535203,(주)메가,YSS200365999,법인사업자,267300000,직접
2018-12-31,020337286,행복,GGP201444998,개인사업자,51000000,직접
2018-12-31,058772435,(주)더마,YEP200468965,법인사업자,102000000,직접
2018-12-31,020445904,지인,THY201512064,개인사업자,90000000,직접
2018-12-31,027916090,코스,WNT201628686,법인사업자,200000000,직접
2018-12-31,011892372,(주)하이,FWT200852501,법인사업자,524000000,직접
2018-12-31,062858892,마켓,ORW200575405,개인사업자,103700000,직접
2018-12-31,060064499,강일,DIU200550592,법인사업자,29678,직접
2018-12-31,036514954,변호,OWT202041738,개인사업자,54000000,직접
2018-12-31,024850677,(의료)호산,EKN201658541,법인사업자,136000000,직접
2018-12-31,028577060,(주)형음,ECH201792929,법인사업자,304000000,직접
2018-12-31,033190405,(주)역삼,VHF200230794,법인사업자,106250000,직접
2018-12-31,085213115,푸른,OSG200826548,개인사업자,18050000,직접
2018-12-31,020417095,(주)조이,EGY200676487,법인사업자,646000000,직접
2018-12-31,038662771,(주)짚원,GGV200239363,법인사업자,193500000,직접
2018-12-31,085827296,(주)예람,TWR202089909,법인사업자,32000000,직접
2018-12-31,057923114,(주)남풍,ONG200366760,법인사업자,100000000,직접
2018-12-31,025375387,동진,FFF201324380,법인사업자,375000000,직접
2018-12-31,021220594,씨유,KNW202263909,개인사업자,90250000,직접
2018-12-31,088133206,씨아,GGO201289682,개인사업자,288000000,직접
2018-12-31,087621048,(주)브라,LET200219845,법인사업자,180000000,직접
2018-12-31,056242003,린미,TWH200590325,개인사업자,93500000,직접
2018-12-31,082052235,형제,PQT201988380,개인사업자,28050000,직접
2018-12-31,035287951,케이,BYV201192358,개인사업자,199750000,직접
2018-12-31,015410396,진성,JCC201319544,개인사업자,50000000,직접
2018-12-31,067520820,도시,JOG201115413,개인사업자,76500000,직접
2018-12-31,077775801,(주)에스,RWL201292545,법인사업자,270000000,직접
2018-12-31,089121818,서일,BYN201823356,법인사업자,900000000,직접
2018-12-31,060952753,명성,YTG201897333,개인사업자,76500000,직접
2018-12-31,044395210,티에,JMM201716577,법인사업자,297000000,직접
2018-12-31,060626713,샤론,OME200958154,법인사업자,810000000,직접
2018-12-31,026719363,황선,PPQ200833005,개인사업자,81000000,직접
2018-12-31,076808346,(주)삼원,YNY200552416,법인사업자,387000000,직접
2018-12-31,024872873,(주)창영,HMF200408063,법인사업자,187850000,직접
2018-12-31,059424290,우남,SHT201850043,개인사업자,168300000,직접
2018-12-31,064454934,(주)제네,WZS200568720,법인사업자,50000000,직접
2018-12-31,017234181,(주)대건,UTZ202075515,법인사업자,80000000,직접
2018-12-31,011855481,(주)성공,EHI200700148,법인사업자,675000000,직접
2018-12-31,033059595,대성,UKY200336248,개인사업자,25600000,위탁
2018-12-31,019271802,엔티,KGM200765376,개인사업자,152000000,직접
2018-12-31,026147350,에스,OXL200903865,개인사업자,130500000,직접
2018-12-31,060464030,오성,ETG201999695,개인사업자,81000000,직접
2018-12-31,060787940,(주)루틴,KLX201557632,법인사업자,300000000,직접
2018-12-31,035135049,(주)송천,BCR200221164,법인사업자,15000000,직접
2018-12-31,022828241,스마,JZQ201078815,개인사업자,57000000,직접
2018-12-31,068095921,(주)영우,PJR200090804,법인사업자,27000000,직접
2018-12-31,039369369,한울,SRQ200265509,개인사업자,243000000,직접
2018-12-31,047941730,특률,MJE201091465,개인사업자,27200000,직접
2018-12-31,080705670,BS,DQV200819794,개인사업자,270000000,직접
2018-12-31,072373181,천명,JIZ200902050,개인사업자,34000000,직접
